comune,comuneLabel,cordinate,comuneLabelCapital
http://www.wikidata.org/entity/Q1113009,Criquetot-le-Mauconduit,Point(0.561111111 49.793333333),CRIQUETOT-LE-MAUCONDUIT
http://www.wikidata.org/entity/Q1113029,Cleuville,Point(0.6325 49.71),CLEUVILLE
http://www.wikidata.org/entity/Q1113050,Anceaumeville,Point(1.063055555 49.575),ANCEAUMEVILLE
http://www.wikidata.org/entity/Q1113070,Entrains-sur-Nohain,Point(3.256111111 47.464166666),ENTRAINS-SUR-NOHAIN
http://www.wikidata.org/entity/Q1113074,Boudeville,Point(0.880833333 49.725555555),BOUDEVILLE
http://www.wikidata.org/entity/Q1113101,Anquetierville,Point(0.634722222 49.531666666),ANQUETIERVILLE
http://www.wikidata.org/entity/Q1113111,Douaumont,Point(5.431388888 49.22),DOUAUMONT
http://www.wikidata.org/entity/Q1113114,Bosc-Bordel,Point(1.41 49.593333333),BOSC-BORDEL
http://www.wikidata.org/entity/Q1113138,Clais,Point(1.449444444 49.807777777),CLAIS
http://www.wikidata.org/entity/Q1113160,Bellengreville,Point(1.216111111 49.906944444),BELLENGREVILLE
http://www.wikidata.org/entity/Q1113296,Dun-sur-Grandry,Point(3.790555555 47.085),DUN-SUR-GRANDRY
http://www.wikidata.org/entity/Q1113373,Auberville-la-Renault,Point(0.366111111 49.681388888),AUBERVILLE-LA-RENAULT
http://www.wikidata.org/entity/Q1113410,Angiens,Point(0.790277777 49.828888888),ANGIENS
http://www.wikidata.org/entity/Q1113442,Bonsecours,Point(1.127777777 49.427777777),BONSECOURS
http://www.wikidata.org/entity/Q1113462,Bennetot,Point(0.551944444 49.671388888),BENNETOT
http://www.wikidata.org/entity/Q1113532,Bordeaux-Saint-Clair,Point(0.252777777 49.701111111),BORDEAUX-SAINT-CLAIR
http://www.wikidata.org/entity/Q1113543,Bertreville,Point(0.58 49.767777777),BERTREVILLE
http://www.wikidata.org/entity/Q1113553,Ravenel,Point(2.501111111 49.515555555),RAVENEL
http://www.wikidata.org/entity/Q1113554,Canouville,Point(0.600833333 49.805833333),CANOUVILLE
http://www.wikidata.org/entity/Q1113563,Bosc-Hyons,Point(1.654444444 49.450833333),BOSC-HYONS
http://www.wikidata.org/entity/Q1113568,Belloy-en-Santerre,Point(2.855277777 49.883055555),BELLOY-EN-SANTERRE
http://www.wikidata.org/entity/Q1102173,Griscourt,Point(6.013611111 48.833333333),GRISCOURT
http://www.wikidata.org/entity/Q1102175,Bourdons-sur-Rognon,Point(5.350277777 48.166666666),BOURDONS-SUR-ROGNON
http://www.wikidata.org/entity/Q1102177,Morville-sur-Seille,Point(6.156111111 48.916666666),MORVILLE-SUR-SEILLE
http://www.wikidata.org/entity/Q1102179,Bouzancourt,Point(4.949444444 48.314166666),BOUZANCOURT
http://www.wikidata.org/entity/Q1102183,Biefmorin,Point(5.558055555 46.901111111),BIEFMORIN
http://www.wikidata.org/entity/Q1102201,Haveluy,Point(3.402777777 50.351388888),HAVELUY
http://www.wikidata.org/entity/Q1102221,Dommartemont,Point(6.214166666 48.713055555),DOMMARTEMONT
http://www.wikidata.org/entity/Q1102242,Crézilles,Point(5.879722222 48.584722222),CRéZILLES
http://www.wikidata.org/entity/Q1102248,Blessonville,Point(5.008333333 48.058611111),BLESSONVILLE
http://www.wikidata.org/entity/Q1102284,Bourg,Point(5.311388888 47.794444444),BOURG
http://www.wikidata.org/entity/Q1102294,Champsevraine,Point(5.549444444 47.746944444),CHAMPSEVRAINE
http://www.wikidata.org/entity/Q1102302,Briaucourt,Point(5.188333333 48.208055555),BRIAUCOURT
http://www.wikidata.org/entity/Q1102306,Biesles,Point(5.296111111 48.085555555),BIESLES
http://www.wikidata.org/entity/Q1102311,Tauxières-Mutry,Point(4.103611111 49.091388888),TAUXIèRES-MUTRY
http://www.wikidata.org/entity/Q1102320,Bailly-aux-Forges,Point(4.914444444 48.461944444),BAILLY-AUX-FORGES
http://www.wikidata.org/entity/Q1102324,Pargny-lès-Reims,Point(3.926111111 49.219444444),PARGNY-LèS-REIMS
http://www.wikidata.org/entity/Q1102330,Mutigny,Point(4.026111111 49.066666666),MUTIGNY
http://www.wikidata.org/entity/Q1102339,Arnancourt,Point(4.920833333 48.3525),ARNANCOURT
http://www.wikidata.org/entity/Q1102347,Aigremont,Point(5.717222222 48.016944444),AIGREMONT
http://www.wikidata.org/entity/Q1102352,Blumeray,Point(4.858611111 48.365277777),BLUMERAY
http://www.wikidata.org/entity/Q1102363,Beauchemin,Point(5.241388888 47.905277777),BEAUCHEMIN
http://www.wikidata.org/entity/Q1102377,Brethenay,Point(5.135277777 48.155),BRETHENAY
http://www.wikidata.org/entity/Q1102383,Bassoncourt,Point(5.559722222 48.0675),BASSONCOURT
http://www.wikidata.org/entity/Q1102388,Aillianville,Point(5.478055555 48.342222222),AILLIANVILLE
http://www.wikidata.org/entity/Q1102394,Beurville,Point(4.833333333 48.319166666),BEURVILLE
http://www.wikidata.org/entity/Q1102400,Aprey,Point(5.223055555 47.765277777),APREY
http://www.wikidata.org/entity/Q1102403,Baudrecourt,Point(4.962222222 48.395555555),BAUDRECOURT
http://www.wikidata.org/entity/Q1102468,Beine-Nauroy,Point(4.217777777 49.25),BEINE-NAUROY
http://www.wikidata.org/entity/Q1102473,Sendets,Point(-0.260555555 43.296666666),SENDETS
http://www.wikidata.org/entity/Q1102478,Bay-sur-Aube,Point(5.063333333 47.821111111),BAY-SUR-AUBE
http://www.wikidata.org/entity/Q1102483,Audeloncourt,Point(5.521388888 48.109722222),AUDELONCOURT
http://www.wikidata.org/entity/Q1102496,Annéville-la-Prairie,Point(5.083888888 48.197222222),ANNéVILLE-LA-PRAIRIE
http://www.wikidata.org/entity/Q1102506,Bourg-Sainte-Marie,Point(5.556111111 48.179722222),BOURG-SAINTE-MARIE
http://www.wikidata.org/entity/Q1102514,Brennes,Point(5.279444444 47.796388888),BRENNES
http://www.wikidata.org/entity/Q1102515,Cheffois,Point(-0.791388888 46.668611111),CHEFFOIS
http://www.wikidata.org/entity/Q1102539,Dompierre-sur-Yon,Point(-1.385277777 46.7375),DOMPIERRE-SUR-YON
http://www.wikidata.org/entity/Q1102552,Herserange,Point(5.784166666 49.518333333),HERSERANGE
http://www.wikidata.org/entity/Q1102557,Jaillon,Point(5.968055555 48.756666666),JAILLON
http://www.wikidata.org/entity/Q1102570,Gerbécourt-et-Haplemont,Point(6.163055555 48.489444444),GERBéCOURT-ET-HAPLEMONT
http://www.wikidata.org/entity/Q1102573,Bouvron,Point(5.88 48.741388888),BOUVRON
http://www.wikidata.org/entity/Q1102592,Armaucourt,Point(6.303055555 48.816388888),ARMAUCOURT
http://www.wikidata.org/entity/Q1102598,Herbéviller,Point(6.753611111 48.556944444),HERBéVILLER
http://www.wikidata.org/entity/Q1102607,Aouze,Point(5.871111111 48.375),AOUZE
http://www.wikidata.org/entity/Q1102696,L'Aiguillon-sur-Mer,Point(-1.303888888 46.333333333),L'AIGUILLON-SUR-MER
http://www.wikidata.org/entity/Q1102743,Saint-Sauveur-de-Pierrepont,Point(-1.594166666 49.335555555),SAINT-SAUVEUR-DE-PIERREPONT
http://www.wikidata.org/entity/Q1102762,Saint-Sauveur-Lendelin,Point(-1.413611111 49.130555555),SAINT-SAUVEUR-LENDELIN
http://www.wikidata.org/entity/Q1102770,Saint-Martin-le-Gréard,Point(-1.650833333 49.5575),SAINT-MARTIN-LE-GRéARD
http://www.wikidata.org/entity/Q1102772,Saint-Sauveur-la-Pommeraye,Point(-1.445 48.846111111),SAINT-SAUVEUR-LA-POMMERAYE
http://www.wikidata.org/entity/Q1102779,Vesly,Point(-1.504444444 49.2525),VESLY
http://www.wikidata.org/entity/Q1102785,Villebaudon,Point(-1.166388888 48.960277777),VILLEBAUDON
http://www.wikidata.org/entity/Q1102813,Saint-Patrice-de-Claids,Point(-1.436944444 49.23),SAINT-PATRICE-DE-CLAIDS
http://www.wikidata.org/entity/Q1102819,Lusse,Point(7.103055555 48.292222222),LUSSE
http://www.wikidata.org/entity/Q1102838,Vaudéville,Point(6.542222222 48.229722222),VAUDéVILLE
http://www.wikidata.org/entity/Q1102893,Saint-Sébastien-de-Raids,Point(-1.371388888 49.190555555),SAINT-SéBASTIEN-DE-RAIDS
http://www.wikidata.org/entity/Q1102903,Villechien,Point(-0.986388888 48.579444444),VILLECHIEN
http://www.wikidata.org/entity/Q1102916,Tanis,Point(-1.441666666 48.592222222),TANIS
http://www.wikidata.org/entity/Q1102923,Arbot,Point(5.009444444 47.850277777),ARBOT
http://www.wikidata.org/entity/Q1102924,Ambonville,Point(5.015555555 48.311944444),AMBONVILLE
http://www.wikidata.org/entity/Q1102926,Brachay,Point(5.028055555 48.376111111),BRACHAY
http://www.wikidata.org/entity/Q1102930,Bize,Point(5.633611111 47.838888888),BIZE
http://www.wikidata.org/entity/Q1102934,Aulnoy-sur-Aube,Point(5.033055555 47.832777777),AULNOY-SUR-AUBE
http://www.wikidata.org/entity/Q1102940,Aubigny,Point(-1.453888888 46.596666666),AUBIGNY
http://www.wikidata.org/entity/Q1102941,Bonnecourt,Point(5.475 47.952777777),BONNECOURT
http://www.wikidata.org/entity/Q1102945,Anrosey,Point(5.6725 47.836111111),ANROSEY
http://www.wikidata.org/entity/Q1102947,Bugnières,Point(5.101388888 47.943888888),BUGNIèRES
http://www.wikidata.org/entity/Q1102954,Aizanville,Point(4.895555555 48.107222222),AIZANVILLE
http://www.wikidata.org/entity/Q1102963,Busson,Point(5.359444444 48.326388888),BUSSON
http://www.wikidata.org/entity/Q1102971,Baissey,Point(5.251111111 47.751944444),BAISSEY
http://www.wikidata.org/entity/Q1102975,Aingoulaincourt,Point(5.286111111 48.455833333),AINGOULAINCOURT
http://www.wikidata.org/entity/Q1103049,Doix,Point(-0.806111111 46.392222222),DOIX
http://www.wikidata.org/entity/Q1103049,Doix,Point(-0.80567 46.39255),DOIX
http://www.wikidata.org/entity/Q1103068,Hocquigny,Point(-1.405555555 48.813611111),HOCQUIGNY
http://www.wikidata.org/entity/Q1103070,Brain-sur-l'Authion,Point(-0.410833333 47.446111111),BRAIN-SUR-L'AUTHION
http://www.wikidata.org/entity/Q1103074,Chaudefonds-sur-Layon,Point(-0.705833333 47.326111111),CHAUDEFONDS-SUR-LAYON
http://www.wikidata.org/entity/Q1103080,L'Huisserie,Point(-0.768888888 48.023888888),L'HUISSERIE
http://www.wikidata.org/entity/Q1103086,Saint-Cyr-du-Bailleul,Point(-0.8 48.565833333),SAINT-CYR-DU-BAILLEUL
http://www.wikidata.org/entity/Q1103096,La Chaussaire,Point(-1.146388888 47.201388888),LA CHAUSSAIRE
http://www.wikidata.org/entity/Q1103103,Hinx,Point(-0.927222222 43.701111111),HINX
http://www.wikidata.org/entity/Q1103104,Le Mesnil-Villeman,Point(-1.3275 48.864444444),LE MESNIL-VILLEMAN
http://www.wikidata.org/entity/Q1103116,Juvardeil,Point(-0.498888888 47.655),JUVARDEIL
http://www.wikidata.org/entity/Q1103120,Le Mesnil-Véneron,Point(-1.164444444 49.226388888),LE MESNIL-VéNERON
http://www.wikidata.org/entity/Q1103124,Le Mesnil-Rainfray,Point(-1.056388888 48.666944444),LE MESNIL-RAINFRAY
http://www.wikidata.org/entity/Q1103133,Le Mesnil-Raoult,Point(-1.060555555 49.034444444),LE MESNIL-RAOULT
http://www.wikidata.org/entity/Q1103142,Millières,Point(-1.459166666 49.185555555),MILLIèRES
http://www.wikidata.org/entity/Q1103149,Le Mesnil-Rouxelin,Point(-1.086388888 49.147777777),LE MESNIL-ROUXELIN
http://www.wikidata.org/entity/Q1103157,Maing,Point(3.485833333 50.308888888),MAING
http://www.wikidata.org/entity/Q1103172,Le Mesnillard,Point(-1.072777777 48.627222222),LE MESNILLARD
http://www.wikidata.org/entity/Q1103241,Férin,Point(3.073611111 50.327777777),FéRIN
http://www.wikidata.org/entity/Q1103286,Aubepierre-sur-Aube,Point(4.935 47.915),AUBEPIERRE-SUR-AUBE
http://www.wikidata.org/entity/Q1103293,Cizay-la-Madeleine,Point(-0.187222222 47.188611111),CIZAY-LA-MADELEINE
http://www.wikidata.org/entity/Q1103304,Daumeray,Point(-0.360555555 47.701944444),DAUMERAY
http://www.wikidata.org/entity/Q1103338,Onnaing,Point(3.598055555 50.387777777),ONNAING
http://www.wikidata.org/entity/Q1103344,Écuillé,Point(-0.5625 47.615277777),ÉCUILLé
http://www.wikidata.org/entity/Q1103353,Courléon,Point(0.143333333 47.390555555),COURLéON
http://www.wikidata.org/entity/Q1103362,La Chapelle-Cécelin,Point(-1.160555555 48.810833333),LA CHAPELLE-CéCELIN
http://www.wikidata.org/entity/Q1103368,Cheffes,Point(-0.5075 47.621111111),CHEFFES
http://www.wikidata.org/entity/Q1103376,Cherré,Point(-0.563333333 47.710555555),CHERRé
http://www.wikidata.org/entity/Q1062815,Réville,Point(-1.258055555 49.618888888),RéVILLE
http://www.wikidata.org/entity/Q1062832,Étaule,Point(3.914722222 47.536388888),ÉTAULE
http://www.wikidata.org/entity/Q1062833,Saint-Brice,Point(-1.307777777 48.698333333),SAINT-BRICE
http://www.wikidata.org/entity/Q1062851,L'Houmeau,Point(-1.187222222 46.193055555),L'HOUMEAU
http://www.wikidata.org/entity/Q1062864,La Serre-Bussière-Vieille,Point(2.320555555 46.056388888),LA SERRE-BUSSIèRE-VIEILLE
http://www.wikidata.org/entity/Q1062890,Le Perron,Point(-0.901388888 49.0525),LE PERRON
http://www.wikidata.org/entity/Q1062910,Biffontaine,Point(6.804722222 48.211111111),BIFFONTAINE
http://www.wikidata.org/entity/Q1062913,Prétot-Sainte-Suzanne,Point(-1.437222222 49.324722222),PRéTOT-SAINTE-SUZANNE
http://www.wikidata.org/entity/Q1062919,Quibou,Point(-1.2 49.06667),QUIBOU
http://www.wikidata.org/entity/Q1062919,Quibou,Point(-1.2 49.068055555),QUIBOU
http://www.wikidata.org/entity/Q1062926,Saint-Hilaire-Petitville,Point(-1.227777777 49.303888888),SAINT-HILAIRE-PETITVILLE
http://www.wikidata.org/entity/Q1062943,Conliège,Point(5.599444444 46.655),CONLIèGE
http://www.wikidata.org/entity/Q1062951,Dœuil-sur-le-Mignon,Point(-0.544444444 46.130833333),DœUIL-SUR-LE-MIGNON
http://www.wikidata.org/entity/Q1063004,Saint-Georges-d'Elle,Point(-0.971388888 49.148333333),SAINT-GEORGES-D'ELLE
http://www.wikidata.org/entity/Q1063008,Rouxeville,Point(-0.948055555 49.101388888),ROUXEVILLE
http://www.wikidata.org/entity/Q1063019,La Pernelle,Point(-1.298611111 49.619722222),LA PERNELLE
http://www.wikidata.org/entity/Q1063039,Quinéville,Point(-1.297222222 49.512222222),QUINéVILLE
http://www.wikidata.org/entity/Q1063045,Pont-Hébert,Point(-1.133333333 49.166944444),PONT-HéBERT
http://www.wikidata.org/entity/Q1063048,Le Loroux,Point(-1.064166666 48.394722222),LE LOROUX
http://www.wikidata.org/entity/Q1063063,Raids,Point(-1.344166666 49.216944444),RAIDS
http://www.wikidata.org/entity/Q1063072,La Dominelais,Point(-1.688333333 47.7625),LA DOMINELAIS
http://www.wikidata.org/entity/Q1063092,La Couyère,Point(-1.505277777 47.8875),LA COUYèRE
http://www.wikidata.org/entity/Q1063099,La Mézière,Point(-1.755555555 48.218333333),LA MéZIèRE
http://www.wikidata.org/entity/Q1063100,Nay,Point(-1.373611111 49.239722222),NAY
http://www.wikidata.org/entity/Q1063105,La Chapelle-de-Brain,Point(-1.934722222 47.700277777),LA CHAPELLE-DE-BRAIN
http://www.wikidata.org/entity/Q1063114,La Chapelle-Saint-Aubert,Point(-1.308055555 48.313611111),LA CHAPELLE-SAINT-AUBERT
http://www.wikidata.org/entity/Q1063120,Le Vivier-sur-Mer,Point(-1.774166666 48.602222222),LE VIVIER-SUR-MER
http://www.wikidata.org/entity/Q1063125,Rauville-la-Bigot,Point(-1.683611111 49.518611111),RAUVILLE-LA-BIGOT
http://www.wikidata.org/entity/Q1063126,La Chapelle-Bouëxic,Point(-1.940833333 47.929166666),LA CHAPELLE-BOUëXIC
http://www.wikidata.org/entity/Q1063150,La Selle-en-Luitré,Point(-1.127777777 48.310555555),LA SELLE-EN-LUITRé
http://www.wikidata.org/entity/Q1063153,Montfarville,Point(-1.269722222 49.654444444),MONTFARVILLE
http://www.wikidata.org/entity/Q1063161,Monthuchon,Point(-1.421944444 49.082222222),MONTHUCHON
http://www.wikidata.org/entity/Q1063169,Notre-Dame-de-Cenilly,Point(-1.257777777 48.995),NOTRE-DAME-DE-CENILLY
http://www.wikidata.org/entity/Q1063169,Notre-Dame-de-Cenilly,Point(-1.25797 48.99536),NOTRE-DAME-DE-CENILLY
http://www.wikidata.org/entity/Q1063175,Le Frêche,Point(-0.240555555 43.932777777),LE FRêCHE
http://www.wikidata.org/entity/Q1063187,Le Mesnil,Point(-1.694722222 49.369166666),LE MESNIL
http://www.wikidata.org/entity/Q1063192,La Bouëxière,Point(-1.438055555 48.183888888),LA BOUëXIèRE
http://www.wikidata.org/entity/Q1063201,Saint-Etienne-en-Coglès,Point(-1.325 48.403611111),SAINT-ETIENNE-EN-COGLèS
http://www.wikidata.org/entity/Q1063220,Le Vignau,Point(-0.288611111 43.778055555),LE VIGNAU
http://www.wikidata.org/entity/Q1063241,Le Sen,Point(-0.500833333 44.126666666),LE SEN
http://www.wikidata.org/entity/Q1063250,Morsalines,Point(-1.312777777 49.572777777),MORSALINES
http://www.wikidata.org/entity/Q1063258,Morville,Point(-1.5125 49.473611111),MORVILLE
http://www.wikidata.org/entity/Q1063267,Moyon,Point(-1.118611111 49.000833333),MOYON
http://www.wikidata.org/entity/Q1063277,Margueray,Point(-1.142777777 48.896388888),MARGUERAY
http://www.wikidata.org/entity/Q1063282,Le Rozel,Point(-1.828888888 49.486944444),LE ROZEL
http://www.wikidata.org/entity/Q1063290,Négreville,Point(-1.547222222 49.489722222),NéGREVILLE
http://www.wikidata.org/entity/Q1063307,Marchésieux,Point(-1.291111111 49.1875),MARCHéSIEUX
http://www.wikidata.org/entity/Q1063324,Le Mesnil-Garnier,Point(-1.309722222 48.865277777),LE MESNIL-GARNIER
http://www.wikidata.org/entity/Q1063335,Folligny,Point(-1.411388888 48.823888888),FOLLIGNY
http://www.wikidata.org/entity/Q1063345,Guilberville,Point(-0.9475 48.988333333),GUILBERVILLE
http://www.wikidata.org/entity/Q1063353,Guéhébert,Point(-1.373333333 48.97),GUéHéBERT
http://www.wikidata.org/entity/Q1063363,Fierville-les-Mines,Point(-1.669444444 49.390833333),FIERVILLE-LES-MINES
http://www.wikidata.org/entity/Q1063376,La Lucerne-d'Outremer,Point(-1.426666666 48.784444444),LA LUCERNE-D'OUTREMER
http://www.wikidata.org/entity/Q1063389,Le Passage,Point(0.603333333 44.201388888),LE PASSAGE
http://www.wikidata.org/entity/Q1063405,Le Lorey,Point(-1.306388888 49.093888888),LE LOREY
http://www.wikidata.org/entity/Q1063415,Marcilly,Point(-1.251944444 48.648055555),MARCILLY
http://www.wikidata.org/entity/Q1063428,Grosville,Point(-1.743055555 49.509444444),GROSVILLE
http://www.wikidata.org/entity/Q1063435,Hudimesnil,Point(-1.4925 48.862777777),HUDIMESNIL
http://www.wikidata.org/entity/Q1063444,Éroudeville,Point(-1.389722222 49.476666666),ÉROUDEVILLE
http://www.wikidata.org/entity/Q1063459,Flottemanville,Point(-1.454444444 49.473333333),FLOTTEMANVILLE
http://www.wikidata.org/entity/Q1063459,Flottemanville,Point(-1.455277777 49.474444444),FLOTTEMANVILLE
http://www.wikidata.org/entity/Q1063474,Le Loreur,Point(-1.431111111 48.869444444),LE LOREUR
http://www.wikidata.org/entity/Q1063489,Lapenty,Point(-1.006944444 48.579166666),LAPENTY
http://www.wikidata.org/entity/Q1063552,Macey,Point(-1.435833333 48.561666666),MACEY
http://www.wikidata.org/entity/Q1063559,Laulne,Point(-1.471666666 49.249166666),LAULNE
http://www.wikidata.org/entity/Q1063564,Husson,Point(-0.8925 48.57),HUSSON
http://www.wikidata.org/entity/Q1063570,Maupertuis,Point(-1.201111111 48.954722222),MAUPERTUIS
http://www.wikidata.org/entity/Q1063582,Hébécrevon,Point(-1.166388888 49.126111111),HéBéCREVON
http://www.wikidata.org/entity/Q1063597,Fervaches,Point(-1.085555555 48.995),FERVACHES
http://www.wikidata.org/entity/Q1063611,Le Mesnil-Gilbert,Point(-1.064444444 48.714722222),LE MESNIL-GILBERT
http://www.wikidata.org/entity/Q1063614,Rousies,Point(4.005833333 50.271666666),ROUSIES
http://www.wikidata.org/entity/Q1063623,Montchaton,Point(-1.498611111 49.008611111),MONTCHATON
http://www.wikidata.org/entity/Q1063629,Proville,Point(3.205833333 50.161388888),PROVILLE
http://www.wikidata.org/entity/Q1063641,Le Mesnilbus,Point(-1.349444444 49.133333333),LE MESNILBUS
http://www.wikidata.org/entity/Q1063646,Neuville-Saint-Rémy,Point(3.222222222 50.187777777),NEUVILLE-SAINT-RéMY
http://www.wikidata.org/entity/Q1063656,Houtteville,Point(-1.362222222 49.338333333),HOUTTEVILLE
http://www.wikidata.org/entity/Q1063668,Heugueville-sur-Sienne,Point(-1.524166666 49.035555555),HEUGUEVILLE-SUR-SIENNE
http://www.wikidata.org/entity/Q1063683,Juvigny-le-Tertre,Point(-1.021111111 48.676944444),JUVIGNY-LE-TERTRE
http://www.wikidata.org/entity/Q1063694,Gonnelieu,Point(3.153055555 50.057777777),GONNELIEU
http://www.wikidata.org/entity/Q1063697,Bellefontaine,Point(-0.974166666 48.688888888),BELLEFONTAINE
http://www.wikidata.org/entity/Q1063708,Les Chéris,Point(-1.260277777 48.633611111),LES CHéRIS
http://www.wikidata.org/entity/Q1063724,La Bazoge,Point(-1.028888888 48.645833333),LA BAZOGE
http://www.wikidata.org/entity/Q1063728,Gibeaumeix,Point(5.7325 48.581944444),GIBEAUMEIX
http://www.wikidata.org/entity/Q1063738,Cancon,Point(0.625555555 44.535555555),CANCON
http://www.wikidata.org/entity/Q1063745,Chemin,Point(5.316111111 46.980277777),CHEMIN
http://www.wikidata.org/entity/Q1063755,Anzex,Point(0.165833333 44.284166666),ANZEX
http://www.wikidata.org/entity/Q1063773,Bricqueville-la-Blouette,Point(-1.478611111 49.034166666),BRICQUEVILLE-LA-BLOUETTE
http://www.wikidata.org/entity/Q1063787,Dausse,Point(0.89 44.383611111),DAUSSE
http://www.wikidata.org/entity/Q1063824,Beaucamps-Ligny,Point(2.916666666 50.604722222),BEAUCAMPS-LIGNY
http://www.wikidata.org/entity/Q1063826,Castillonnès,Point(0.591666666 44.652222222),CASTILLONNèS
http://www.wikidata.org/entity/Q1063835,Castelculier,Point(0.692777777 44.174444444),CASTELCULIER
http://www.wikidata.org/entity/Q1063843,Cassignas,Point(0.788055555 44.3),CASSIGNAS
